date,time,user_name,text,link,retweet_counts,favorite_counts
2019-09-13,15:13:51,thepm5,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 (출처 : 컴백전쟁 : 퀸덤 | 네이버TV) ,https://twitter.com/thepm5/status/1172528824774299649,0,0
2019-09-13,15:12:06,__moon_sun__,퀸덤사이트 방청신청은 꼭갈수있는 사람만 해야하는건 아니지않나 뭐..불이익이라도 있나? 오히려 상황 좀 애매하더라도 가능성있으면 일단 신청하고 보는게ㅋㅋ 막상 뽑히면 어떻게든 가고싶어질거니까,https://twitter.com/__moon_sun__/status/1172528388260548609,0,2
2019-09-13,15:11:56,hoyastongue,WOAH THIS IS TIMES BETTER THAN MMMOO AND I DONT EVEN STAN BUT YUNA AND HYEJUNG CAN GET IT [3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM via @YouTube,https://twitter.com/hoyastongue/status/1172528343784116225,0,0
2019-09-13,15:11:13,necomusume78,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 @YouTubeより,https://twitter.com/necomusume78/status/1172528163022180352,0,0
2019-09-13,15:11:09,WONI_LOVECOS,그래도 마마무...... 퀸덤 1차때 데칼코마니 무대 의상 진짜 좋았는데....... 다시 의상 그런 컨셉으로 가나 하고 좋아햇는데......... 아직 믿어보는 중...,https://twitter.com/WONI_LOVECOS/status/1172528146563780613,0,0
2019-09-13,15:10:57,nattaey_ss,วายจีสไตล์ 555555555 [3회] ♬ 한(一) feat.치타 - 박봄 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/nattaey_ss/status/1172528097234604032,0,0
2019-09-13,15:10:51,sbbreadx,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube,https://twitter.com/sbbreadx/status/1172528070416195584,0,0
2019-09-13,15:09:44,ssfwl_t,야 퀸덤그냥 순위제 한다치거 순위별로 누적p만 해서 하차없이 마지막까지 다 같이 달리잖아 존나잼다고,https://twitter.com/ssfwl_t/status/1172527791864086528,0,0
2019-09-13,15:08:23,myaplace_,시 발 어제 존나 평화로웟는데 퀸덤얘기만하고 ... 집에 누구 들어오자마자 바로 존나 화내네,https://twitter.com/myaplace_/status/1172527452062531584,0,0
2019-09-13,15:08:22,thepm5,YouTube에서 '[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화' 보기 https://youtu.be/JXC7rtAVOzM 내가 보려고 공유,https://twitter.com/thepm5/status/1172527444835700738,0,0
2019-09-13,15:07:11,hakumai_oxs,[ENG sub] [1회] ♬ 데칼코마니 - 마마무 @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 1화 https://youtu.be/1hJMSFIH7Cs ママムのオンニーーーーーーーーー！！！！！！！！！！！！！！！！,https://twitter.com/hakumai_oxs/status/1172527148373950464,0,0
2019-09-13,15:06:17,ppapunch,ที่สุดดด [풀버전] ♬ Good Luck - 마마무 @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/BnvlPaVH1Q4 ผ่าน @YouTube,https://twitter.com/ppapunch/status/1172526922871345152,0,0
2019-09-13,15:06:00,2ndAugboy,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube ดีโคตรรรรรรรรรรรรรรรรรรรร,https://twitter.com/2ndAugboy/status/1172526852037984258,0,0
2019-09-13,15:05:04,hakumai_oxs,[3회] ♬ 한(一) feat.치타 - 박봄 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/QxOr7l7utUo 先輩が後輩の曲をカバーするってあんまないよね…もっとやればいいのに,https://twitter.com/hakumai_oxs/status/1172526614430670851,0,0
2019-09-13,15:04:58,nattaey_ss,อห น้องซอลๆๆๆๆๆ ฟงหวหวกวกวกง [3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/nattaey_ss/status/1172526592133697536,0,0
2019-09-13,15:04:56,biwol____,아니 왜 퀸덤 박봄은 말안해 진짜 개오져 한을 박봄스타일로 바꿔서 부르는데 원곡이랑 느낌개다르고 치타언니랑 같이 나와서 분우ㅣ기 개쩐다고 다들 박봄해 왜 안해 ,https://twitter.com/biwol____/status/1172526580893007872,30,39
2019-09-13,15:03:49,hakumai_oxs,[ENG sub] [2회] ♬ LATATA - (여자)아이들 @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 2화 https://youtu.be/Knz0j_G7lKg ンナーーーーーーーーー！！！！！！！！！,https://twitter.com/hakumai_oxs/status/1172526300461817858,0,0
2019-09-13,15:03:02,_hae_dal,어젠가 퀸덤에서 에오에가 ㅁㅁㅁ 너나해 무대를 미러링해서 했는데 사람들이 에오에는 이런 성장서사를 이룩했는데 ㅁㅁㅁ는 후퇴중이다 이런 이야기 흐름을 타고 욕하는 사람 쉴드치는 사람 대충돌,https://twitter.com/_hae_dal/status/1172526105271517184,0,0
2019-09-13,15:02:02,pockyrrm,박봄 퀸덤 파이팅 ,https://twitter.com/pockyrrm/status/1172525852396965889,0,3
2019-09-13,15:00:49,veloursrouges,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/veloursrouges/status/1172525547991306240,0,0
2019-09-13,15:00:42,HanbinKimbabBB,[3회] ♬ 한(一) feat.치타 - 박봄 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/QxOr7l7utUo via @YouTube,https://twitter.com/HanbinKimbabBB/status/1172525516827455488,0,0
2019-09-13,14:59:45,_superjune,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/_superjune/status/1172525279467601922,0,0
2019-09-13,14:59:38,CHANGNAN___,퀸덤무대찾아보고있는데개쩐다 ㅠㅠ,https://twitter.com/CHANGNAN___/status/1172525250338119681,0,1
2019-09-13,14:58:04,shimkunghae,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM via @YouTube this fucking shit was on a different LEVEL!?????? they made this song LISTENABLE OMG,https://twitter.com/shimkunghae/status/1172524852856553472,0,1
2019-09-13,14:57:44,jjangminim,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube,https://twitter.com/jjangminim/status/1172524770308415488,0,0
2019-09-13,14:57:16,anchovy_35,[풀버전] ♬ 너나 해(Egotistic) - AOA 2차 경연 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/anchovy_35/status/1172524653023072257,0,0
2019-09-13,14:57:00,gayu_chun,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 @YouTube 님이 공유 소문의 영상 이제 봤는데 우리 지민이 잘 한다 그리고 정말ㅋㅋㅋ 남백댄서들 나오는데 카메라가 클로즈업샷 전혀 안 잡음ㅋㅋㅋㅋ,https://twitter.com/gayu_chun/status/1172524586950246400,0,0
2019-09-13,14:56:53,xodyddldmlrox,저 새벽에 퀸덤 돌려보는데.. 같이 달리실 분,https://twitter.com/xodyddldmlrox/status/1172524555144876032,0,1
2019-09-13,14:56:12,ppapunch,แม่มากกกกก [3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM ผ่าน @YouTube,https://twitter.com/ppapunch/status/1172524386613510144,0,0
2019-09-13,14:55:02,ryusujoeng,"Jang Sungkyu MC-nim IG Went out with MCnim, Soul, Jiae, Jisoo, Mijoo, JIN eonnideul. Oh we also got Jimin & Yuna senior, Mimi & Seunghee eonni, Binnie, Arin, Miyeon, Soyeon, and Yuqi here! What is this for? 3rd round? Or not? #Lovelyz #Queendom #러블리즈 #퀸덤 #류수조엥",https://twitter.com/ryusujoeng/status/1172524091028303873,2,4
2019-09-13,14:54:18,smp_0703,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM ข้อมูลจาก @YouTube,https://twitter.com/smp_0703/status/1172523908982923265,0,0
2019-09-13,14:53:13,penginiv2,퀸덤1화보기......(눈물범벅,https://twitter.com/penginiv2/status/1172523634549592065,0,0
2019-09-13,14:53:00,huge_road,퀸덤 a오a 무대 미쳤다 진짜 너무 멋있어 ,https://twitter.com/huge_road/status/1172523578710872065,0,0
2019-09-13,14:52:53,sh9513_AOE,그 후 퀸덤에서 의상이 란제리였죠. 왔다갔다 하는거죠. 후퇴하는 건 아닐지라도 그렇게 질타 받았음에도 발전이 없죠,https://twitter.com/sh9513_AOE/status/1172523551020072960,0,0
2019-09-13,14:52:38,imako2u,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 これですね。,https://twitter.com/imako2u/status/1172523486142590977,0,0
2019-09-13,14:52:32,superhotcloud,크허흐흐 쇼미돈다발 아이돌버전 일까요..?? ㅋㅋㅋ 퀸덤 너무 재밌어요.. 무대장인들!!! 글고 서로 입덕하고 멋있다고 난리(?)치는 반응들도 꾸르잼이네요 ㅎㅎㅎ,https://twitter.com/superhotcloud/status/1172523460586688513,0,1
2019-09-13,14:52:15,Enerion_FF14,퀸덤2화 후기: 승희야 너무 귀엽다 어떡하냐,https://twitter.com/Enerion_FF14/status/1172523389434548224,0,0
2019-09-13,14:51:48,HWAHYANG_0619,ㅋㅋㅋㅋ퀸덤 무대 찢었다...진짜,https://twitter.com/HWAHYANG_0619/status/1172523275710169089,0,0
2019-09-13,14:51:19,qazplmll,퀸덤 마마무 무대 내가 ㅇㅇㅇㅇㅇ였으면 진짜 기분 나빴을듯. 너무 한남 시선으로 보는 여돌 그 자체에서 한 단계 더 오버해서 무대하고 있어; ㅇㅇㅇㅇㅇ는 온몸으로 그 컨셉 싫다고 얘기하고있는데.. 근데 실력이 되니까 기분 나쁜 사람들만 예민한 사람되기 십상이고.. 왜그러는거야,https://twitter.com/qazplmll/status/1172523154469617664,0,0
2019-09-13,14:50:33,peking200,AOA 퀸덤 무대보고 남자 댄서들 춤 장르가 보깅이라는걸 알고 지금 보깅댄스 영상만 주구장창 보는데 느낀점은 발레 + 현대무용에다가 사람 인체의 관절을 얼마나 잘쓰고 관절의 움직임을 어떻게 예술로 보이게 하는지가 중요한 춤인것 같음 잘 모르고 보깅댄스 영상보고 느낀거,https://twitter.com/peking200/status/1172522962202718208,0,0
2019-09-13,14:49:40,GD_SENCHI_BB,. ボムちゃん やぱこの曲すき [ENG sub] [1회] ♬ You And I - 박봄 @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 1화 https://youtu.be/yFF35NB5o6M @YouTubeより,https://twitter.com/GD_SENCHI_BB/status/1172522742073057282,0,0
2019-09-13,14:49:26,noon_n00n_,퀸덤 아직도 못 봤어 내일 늦잠자고 일어나서 볼거야,https://twitter.com/noon_n00n_/status/1172522680630693890,0,0
2019-09-13,14:48:29,imako2u,アイドル同士を競わせる系番組、本当すき。[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/imako2u/status/1172522444118052864,0,0
2019-09-13,14:48:27,sarahirdinaa,"SHUT THE FUCK UP!!!!!!!!!!!!!!! I HAVE NO WORDS!!!!!!!! ""[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU""",https://twitter.com/sarahirdinaa/status/1172522436413145089,0,0
2019-09-13,14:47:44,erizomelia,Marry me Seolhyun [3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/erizomelia/status/1172522252711211008,0,0
2019-09-13,14:47:29,2wongueng_1405,뭐야 퀸덤 왜이리 멋있냐 반했다 하앍,https://twitter.com/2wongueng_1405/status/1172522190660460544,0,3
2019-09-13,14:47:24,juniinner,♬ 너나 해(Egotistic) - AOA 퀸덤 3화 https://youtu.be/JXC7rtAVOzM - @YouTube 이 무대를 보고 가슴속에서 뭔가 울컥한 느낌이 올라왔다...,https://twitter.com/juniinner/status/1172522171530383361,0,2
2019-09-13,14:46:31,7_fuka,何度目かわかんないけど暇さえあればこれみてるわ…[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/7_fuka/status/1172521946551992320,0,0
2019-09-13,14:46:27,pxxisfine,เอาล่ะ ฉันชอบ [3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/pxxisfine/status/1172521932085817344,0,0
2019-09-13,14:45:43,akqmf0601,용기 내서 멘션 달았는데 친절하게 답해주셔서 감동 받았어요 덕분에 대화도 하고..ㅎㅎ 다음에는 퀸덤 말고 블랙위도우 얘기해요! 예전부터 탐라에 자주 보이고 마음 많이 눌러주셔서 감사해요 ,https://twitter.com/akqmf0601/status/1172521747335151617,0,0
2019-09-13,14:45:35,seurwerid,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM حبيت مره,https://twitter.com/seurwerid/status/1172521713592131584,0,0
2019-09-13,14:45:31,gusdl_202,퀸덤 무대 보는데 참... ㅁㅁㅁ가 백래쉬에 더 욕을 먹는 이유는 트위터가 ㅁㅁㅁ를 싫어해서(ㅋㅋㅋㅋㅋ)가 아니라 그게 너무 주체적이라서... 다른 걸그룹과의 차이가 너무 보이지 않나 정말 자기들이 원해서 입는 옷이잖아,https://twitter.com/gusdl_202/status/1172521698073047040,0,0
2019-09-13,14:45:27,401KE1,아 ㅇㅈㅇㅈㅇㅈ!!!!!!! 글고 퀸덤시간에 나같은 틀딱위해 쇼미더틀딱이나해줘라 나는 mc스나이퍼말구 모른다!,https://twitter.com/401KE1/status/1172521678464675841,0,0
2019-09-13,14:44:52,snywly,AOA 퀸덤 퍼포먼스 한 거 다시보는데 진짜 설현 너무 멋있잖아 꿈에 나올 것 같잖아,https://twitter.com/snywly/status/1172521532087656449,0,0
2019-09-13,14:44:14,ryusujoeng,#Queendom 1st round - #Lovelyz - Ah-Choo rehearsal #퀸덤 #러블리즈 #류수조엥 https://youtu.be/fmiTDs0XrWw,https://twitter.com/ryusujoeng/status/1172521375610724352,1,4
2019-09-13,14:43:37,gergxv,パフォはもちろんメイクが最高！！ [풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 @YouTubeより,https://twitter.com/gergxv/status/1172521217917456385,0,1
2019-09-13,14:43:25,love_cmbyn,다음주 목요일날 퀸덤 봐야지.,https://twitter.com/love_cmbyn/status/1172521166671499264,0,0
2019-09-13,14:43:17,cococaca100,퀸덤 1화부터 보고 있는데 진짜 이거 프듀였으면 승희 잡았을 거 같음 (계속 시선감,https://twitter.com/cococaca100/status/1172521134631243778,0,1
2019-09-13,14:43:09,Wish_List75,"퀸덤제작진님들아 자막에 멤버 이름 좀 똑바로 써주세요^^ 노래 따라부르는 멤버 문별&amp;화사, 우리 노래가 이렇게 바뀌었네?하는 멤버 솔라입니다 ",https://twitter.com/Wish_List75/status/1172521102146326529,0,1
2019-09-13,14:42:05,kimgaegul2,당장 쇼미폐지하고 퀸덤 금요일 11시로 옮겨서 4시간해주길,https://twitter.com/kimgaegul2/status/1172520831634665473,0,1
2019-09-13,14:41:12,ryusujoeng,We ended up with a vague girl crush concept and tbh it was just 60% satisfying for me. So we planned to show you the real girl crush concept next week please anticipate our next stage ! #Lovelyz #러블리즈 #퀸덤 #류수조엥,https://twitter.com/ryusujoeng/status/1172520610246717441,0,4
2019-09-13,14:40:43,wwweeiiii,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU 來自 @YouTube ,https://twitter.com/wwweeiiii/status/1172520487131340801,0,0
2019-09-13,14:40:28,L_starry_,짱 많이 쌓인 거 아님 웬만하면 탐라 다 읽는 편이라서 아 아이들 그 이번에 퀸덤인가 오프닝 한 거 멋있더라,https://twitter.com/L_starry_/status/1172520425760251905,0,0
2019-09-13,14:40:23,_PHOEBE9,ตอนรูปซิปคือบั่บ ดผหดฺฏเก [ENG sub] [2회] ♬ 짧은 치마 - AOA @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 2화 https://youtu.be/8l-Yxs5Ylto via @YouTube,https://twitter.com/_PHOEBE9/status/1172520406407712768,0,0
2019-09-13,14:40:01,linn002,퀸덤 얼마 전에 TV 있는 데로 가서 TV 채널 돌리다 흘끗 본 걸로 알게 됐는데 처음엔 뭔 모델 서바이벌인가 하고 으으으 하고 채널 돌렸다가0ㅅ0 여자아이돌 서바이벌이라길래 오오오 하고 챙겨볼 마음을 먹고 있다,https://twitter.com/linn002/status/1172520313885560833,0,0
2019-09-13,14:39:26,GC_veewa,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM 2ล้านแล้ว,https://twitter.com/GC_veewa/status/1172520164035686402,0,0
2019-09-13,14:39:10,seolhyun_angel_,"근데 퀸덤 다음 경연 뭐지,,,,,,,",https://twitter.com/seolhyun_angel_/status/1172520099405676545,0,0
2019-09-13,14:39:09,joounana,퀸덤 보면 혜정이랑 승희가 예능 다 함ㅋㅋㅋㅋㅋ 귀야워,https://twitter.com/joounana/status/1172520095949606912,0,1
2019-09-13,14:38:30,515SunLight,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM ผ่าน @YouTube,https://twitter.com/515SunLight/status/1172519932656963584,0,0
2019-09-13,14:37:53,__s_ong,퀸덤 2회까지 봤다 중간중간 넘겨가며...ㅋㅋㅋㅋㅋㅋㅋ 3회 틀었다가 다 볼거 같아서 내일 보려고 아껴둘거야,https://twitter.com/__s_ong/status/1172519777442467840,0,0
2019-09-13,14:37:51,slytherinyves,[ENG sub] [1회] ♬ You And I - 박봄 @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 1화 https://youtu.be/yFF35NB5o6M ผ่าน @YouTube คือหลังจากโอ้ๆๆตอนเเรกเสร็จละมันจะมีเว้นๆไว้แปบนึง แล้วพอแพลนกล้องกลับไปที่วงอื่นๆ ทุกคนงงค้าง กูหลุดขำแรงมาก5555555,https://twitter.com/slytherinyves/status/1172519765438423041,0,0
2019-09-13,14:37:14,useEND_,[풀버전] ♬You And I - 박봄 @1차 경연 컴백전쟁 : 퀸덤 1화 https://youtu.be/vED1CSmom3Y ข้อมูลจาก @YouTube,https://twitter.com/useEND_/status/1172519611633262594,0,0
2019-09-13,14:37:03,tHEqUEENs_mmm,"[퀸덤 의상 논란 등 정리] 타래로 쭉 이어집니다. 1.마마무 의상 이번 주제는 '서로의 곡을 바꿔서' 하는 것 이였음. 마마무는 그에 맞춰 옷을 입은것이며, AOA분들도 편곡한 것에 맞춰 옷을 입은 것 뿐임. 데뷔 초 부터 무대영상을 쭉 보면 평소에도 많이 입는 어깨노출, 크롭티 정도의 노출이 있",https://twitter.com/tHEqUEENs_mmm/status/1172519564535459841,0,5
2019-09-13,14:36:12,onmyown00,솔까 퀸덤 아오아가 이기면 좋겟다 ㅜ 첫번째무대더 아오아가 제일 쩔엇는데.. 2등은갠취로 오마갈,https://twitter.com/onmyown00/status/1172519350881832960,0,0
2019-09-13,14:35:55,hope_2318,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU @YouTubeより カァーーーーーーーーーーーーーーーーーーーーーーッッッッッッッッッッッッッッッッッッかっごいいーーーーーーーーーーーーーーーーーーッッッ（大泣）,https://twitter.com/hope_2318/status/1172519280589467648,0,0
2019-09-13,14:34:59,Han_Jeri_,와나퀸덤너무직접가서보고싶어 ㅅㅂ,https://twitter.com/Han_Jeri_/status/1172519046480191488,0,0
2019-09-13,14:33:59,ohioido,이다희가 퀸덤의 메인엠씨라는 점 그 자체만으로 볼 이유 충분,https://twitter.com/ohioido/status/1172518794624815105,0,1
2019-09-13,14:33:52,sarahirdinaa,"one of kpop's best track, upgraded omg... chanmi snapped ""[풀버전] ♬ 짧은 치마 - AOA @1차 경연 컴백전쟁 : 퀸덤 2화 https://youtu.be/b15tEZ90Bh0""",https://twitter.com/sarahirdinaa/status/1172518763767320576,0,0
2019-09-13,14:33:11,_12271128,하아 퀸덤 너무 재밌다..ㅠㅠ 다들 넘 잘해ㅠㅠ,https://twitter.com/_12271128/status/1172518593994489859,0,0
2019-09-13,14:33:10,s_jelly_2,글거보니 퀸덤에서 럽리주가 싸가지가 없네 어쩌구 욕하던 애들도 있었는데 대체 어느 부분이...? 전혀 느끼지 못했습니다... 여자 그만 미워하십시오...,https://twitter.com/s_jelly_2/status/1172518587719811079,0,0
2019-09-13,14:32:29,s_jelly_2,퀸덤 계속 앓게 된다... 너무 좋아서 앓는 것도 있고 헛소리 쌉소리 너무 많이 들어서 빡쳐서 앓기도 함... 으흐흑...,https://twitter.com/s_jelly_2/status/1172518416910962690,0,0
2019-09-13,14:32:08,F_r_o_g_C,퀸덤 개재밌당..,https://twitter.com/F_r_o_g_C/status/1172518327492608001,0,0
2019-09-13,14:32:02,moisdemoi,퀸덤 이번 커버 무대들 영상 보면서 우와 우왁 아 미친 아 대박&lt;&lt;이것만 반복하기,https://twitter.com/moisdemoi/status/1172518303656366081,0,1
2019-09-13,14:31:03,__s_ong,퀸덤 뭐야 예능을 가장한 본격 6팀 입덕 대작전이야?,https://twitter.com/__s_ong/status/1172518056767025153,1,2
2019-09-13,14:30:30,NSB_SC,퀸덤보기루함.......,https://twitter.com/NSB_SC/status/1172517918589849600,0,0
2019-09-13,14:30:21,zinsaya,퀸덤본다,https://twitter.com/zinsaya/status/1172517880975380481,0,1
2019-09-13,14:29:47,Rock_moomoo,퀸덤 스밍리스트 있나여???,https://twitter.com/Rock_moomoo/status/1172517737886695425,0,0
2019-09-13,14:29:23,coba4551,퀸덤 욕 오질나게 먹었는데 뜻밖의 갓프로그램 됨,https://twitter.com/coba4551/status/1172517637433094144,0,0
2019-09-13,14:29:09,thepaleblood,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 via @YouTube,https://twitter.com/thepaleblood/status/1172517578574422017,0,3
2019-09-13,14:29:08,king_alkang,투애니원 돌려내 퀸덤 무대 보고 울고 잇다,https://twitter.com/king_alkang/status/1172517575399362563,0,0
2019-09-13,14:29:05,Hubble_25,[풀버전] ♬ 너나 해(Egotistic) - AOA @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/n-w_ski7mt0 @YouTube 님이 공유,https://twitter.com/Hubble_25/status/1172517560463446016,0,0
2019-09-13,14:29:05,sarahirdinaa,"honestly, i've watched this at least 10 times. truly aoa's sound. a fuckin bop. i need a studio version so bad ""[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM""",https://twitter.com/sarahirdinaa/status/1172517560073351168,0,0
2019-09-13,14:29:00,Dear_beloved_38,ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ아 맞아 진짜 퀸덤 무대 보는데 우기 나올 때마다 넘 웃겨 ㅠㅠㅠㅠ ㅋ ㅋ ㅋ ㅋ ㅜㅜㅜㅠㅠ ㅠㅠ ㅜㅜㅜ,https://twitter.com/Dear_beloved_38/status/1172517539198337024,0,1
2019-09-13,14:28:28,lilac309,[3회] ♬ Good Luck - 마마무 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/m5iFHJECQWU via @YouTube,https://twitter.com/lilac309/status/1172517404334837760,0,1
2019-09-13,14:28:05,candygirlsmp3,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM via @YouTube good morning,https://twitter.com/candygirlsmp3/status/1172517309182894081,0,3
2019-09-13,14:27:58,Puity_VIP,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM #18 on trending ด้วยน้าาาา,https://twitter.com/Puity_VIP/status/1172517278958571526,0,0
2019-09-13,14:27:47,NW0723,[3회] ♬ 한(一) feat.치타 - 박봄 @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 ,https://twitter.com/NW0723/status/1172517232686952448,0,0
2019-09-13,14:27:22,godai649,이번 '퀸덤' 의 AOA나 마마무의 무대는 정말 좋았다.,https://twitter.com/godai649/status/1172517129700003840,0,1
2019-09-13,14:27:19,Winnyzai,[풀버전] ♬ 한(一) feat.치타 - 박봄 @2차 경연 컴백전쟁 : 퀸덤 3화 https://youtu.be/meN_vCCqX6o via @YouTube เก่งที่สุด #Queendom #PARKBOM,https://twitter.com/Winnyzai/status/1172517116278267904,2,1
2019-09-13,14:25:58,lilac309,[3회] ♬ 너나 해(Egotistic) - AOA @2차 경연ㅣ커버곡 대결 컴백전쟁 : 퀸덤 3화 https://youtu.be/JXC7rtAVOzM via @YouTube,https://twitter.com/lilac309/status/1172516777504497665,0,1
2019-09-13,14:25:54,cantaro_oficial,[ENG sub] [2회] ♬ 짧은 치마 - AOA @1차 경연ㅣ히트곡 대결 컴백전쟁 : 퀸덤 2화 ,https://twitter.com/cantaro_oficial/status/1172516760161050625,0,0
2019-09-13,14:25:46,kaeroni1143,ㅇ아 퀸덤진짜 본방사수 꼭하고시펏는데;;;;;;;; 아놔 담번에 꼭한ㄷ다;;,https://twitter.com/kaeroni1143/status/1172516724584800256,0,1
2019-09-13,14:25:42,duyusala,근데 이번 퀸덤 무대로 남자도 '남자도 코르셋 조이자' 가 아니라 '누구든 강제로 코르셋 조이지 말자'가 내용의 주가 됬으면 좋겠음... 페미니즘의 정의가 남자와 여자의 위치를 바꾸자는건 아니잖아요,https://twitter.com/duyusala/status/1172516710689071104,0,1
2019-09-13,14:25:39,rare99d,퀸덤 순위정한다는거 빼고는 진짜 좋은 프로그램인것같다..,https://twitter.com/rare99d/status/1172516697569284097,0,1
2019-09-13,14:25:31,muah_KIM,퀸덤 정주행해야겠다아,https://twitter.com/muah_KIM/status/1172516665180839936,0,0
2019-09-13,14:24:01,alehwhtkwhdk,퀸덤 에이오에이 무대 너무 좋아서 보고 또 본다.... 아니 진짜.... 아니.... 어후........,https://twitter.com/alehwhtkwhdk/status/1172516283813752839,0,6
