date,time,user_name,text,link,retweet_counts,favorite_counts
2019-10-26,11:36:05,cherryoo_a,OH MY GIRL Performance Stage at Comeback Battle: Queendom A Thread. #오마이걸 #OHMYGIRL #퀸덤 #Queendom,https://twitter.com/cherryoo_a/status/1188056701934587904,1,4
2019-10-26,11:35:34,2hmin90,동생이 퀸덤에서 누구 응원하냐고 처음 물을때는 마무! 했는데....몰라 이젠;; 다 응원하는데??;; 다 매력 있어 ㅜㅜㅜㅜㅠㅠㅠㅠㅠㅠㅜㅠ,https://twitter.com/2hmin90/status/1188056572213071874,0,0
2019-10-26,11:33:50,2hmin90,캠클도 끝나고....삼끼도 끝나서 보는게 퀸덤밖에 안남음......ㅜ 이것도 곧 끝나는데 나 뭐봐??ㅜㅜㅜㅜ,https://twitter.com/2hmin90/status/1188056137821589505,0,1
2019-10-26,11:32:22,Minsa_person,라이언 빨리 무대해....근데 그럼 퀸덤 마지막회야...하지만 무대빨리보고 싶은데..근데 퀸덤은 끝나면 안돼,https://twitter.com/Minsa_person/status/1188055766311137280,0,1
2019-10-26,11:30:53,saaarrraaammm,퀸덤 9화 보고 있고 난 승희 좋아해 ,https://twitter.com/saaarrraaammm/status/1188055394066649088,0,1
2019-10-26,11:29:05,yumyum_0502,무대를 보고싶으면서도 보고싶지 않다 내가 퀸덤이 끝나지 않길 바랄줄 몰랐지,https://twitter.com/yumyum_0502/status/1188054942050684928,0,0
2019-10-26,11:27:54,immmeezou,AOA 퀸덤 너나해 유투브 조회수 1260만뷰잖아.. 마마에서 공연해야된다고… ,https://twitter.com/immmeezou/status/1188054640811577344,2,2
2019-10-26,11:27:47,oommoohyun0619,적어도 다음주 퀸덤 생방까진 차트인 해야될거 아니뇨......,https://twitter.com/oommoohyun0619/status/1188054615561924608,0,0
2019-10-26,11:27:03,tonontonman,어제보다만 퀸덤개인 마저보는데넘조아 엉엉엉어엉엉ㅇ,https://twitter.com/tonontonman/status/1188054430391734272,0,0
2019-10-26,11:24:53,Ro_se__KVM_1230,퀸덤 중독 걸린듯 어제 하루종일 퀸덤 노래만 들었어,https://twitter.com/Ro_se__KVM_1230/status/1188053883861364741,0,1
2019-10-26,11:23:21,celinanomad85,"https://youtu.be/TorT6Rgl-Kc 요새 #아이들 무대에 빠져서 계속 돌려보는 중임. ㅋ 계속 봐서 대충 얼굴이랑 이름 외웠음. #AOA ""너나해."" 무대도 좋았고. 역시 알아서 하게 놔두니까 퀸덤 가수들 전부 잘하잖아. 이런 무대가 진작에 있었으면 더 멋진 노래들이 많았을텐데.. (오열..",https://twitter.com/celinanomad85/status/1188053498211913729,0,0
2019-10-26,11:22:02,ohmygirl_chef,승희가 퀸덤에서 그런 얘기를 하길래 오늘 말해줬어요. 남들이 좀 실망하면 뭐 어떠냐고 알 사람들은 승희가 얼마가 고생하고 노력하는지 다 알고 있고 내가 네 편인데 뭐가 걱정이냐구,https://twitter.com/ohmygirl_chef/status/1188053166685769728,0,0
2019-10-26,11:20:24,FOR_YEIN, “퀸덤” @FOR_YEIN 님이 씀 https://twitter.com/i/moments/1188051408546746371 #러블리즈 #Lovelyz #정예인 #예인 #Yein,https://twitter.com/FOR_YEIN/status/1188052755799105536,8,9
2019-10-26,11:19:36,mmm_yebayong,io: *in cerca di capolavori* yt: https://youtu.be/ls4m6CyCJN4 #MAMAMOO #퀸덤 #MAMAMOODESTINY,https://twitter.com/mmm_yebayong/status/1188052555231838209,1,2
2019-10-26,11:19:14,Drug8514,요새 티비에서 퀸덤말고 볼게 없어,https://twitter.com/Drug8514/status/1188052460285227008,0,0
2019-10-26,11:15:04,oldjoker,【퀸덤(クイーンダム)】Mnet Queendom エピソード９ - パク・ボム(2NE1)、AOA、MAMAMOO、Lovelyz、Oh My Girl、(G)I-DLE 《動画視聴》 https://fc2.to/J69F47 #KpopNow #Kpop #韓国 #バ,https://twitter.com/oldjoker/status/1188051413189849093,0,0
2019-10-26,11:14:09,FOR_YEIN," ""190926 퀸덤"" https://twitter.com/i/moments/1188050773466218499 #러블리즈 #Lovelyz #정예인 #예인 #Yein",https://twitter.com/FOR_YEIN/status/1188051181127385094,7,11
2019-10-26,11:13:36,sqhsn,[ENG sub] [8회] ♬ 질투 나요 BABY+T4SA+Puss - AOA @3차 경연 팬도라의 상자 컴백전쟁 : 퀸덤 8화 https://youtu.be/nKyi-04uzCo via @YouTube,https://twitter.com/sqhsn/status/1188051042937606144,0,0
2019-10-26,11:13:21,snddoddnd,라이언 스밍돌리고싶은데 어떻게 하는지 몰라...나는..트위터도 할 줄 모르고...스밍도 돌릴줄몰라...아무것도 몰라..생방 가고싶어... #여자아이들 #퀸덤 #라이언,https://twitter.com/snddoddnd/status/1188050980132179970,0,0
2019-10-26,11:11:38,FOR_YEIN," ""191003 퀸덤"" https://twitter.com/i/moments/1188050274633412608 #러블리즈 #Lovelyz #정예인 #예인 #Yein",https://twitter.com/FOR_YEIN/status/1188050548701810688,14,21
2019-10-26,11:10:22,43osa,무드콘에 퀸덤에 정신 없다 행복지수 지붕뚫음,https://twitter.com/43osa/status/1188050230098288640,0,0
2019-10-26,11:09:53,giffu,ร้องจ้า น้ำตาซึมจริง ;-; [ENG sub] [8회] ♬ I Miss You - 마마무 @3차 경연 팬도라의 상자 컴백전쟁 : 퀸덤 8화 https://youtu.be/IjEue6SqJjI via @YouTube,https://twitter.com/giffu/status/1188050110162206720,0,0
2019-10-26,11:09:50,_m0dqu_Ynot,퀸덤 보는 사람 싫다고 말해 무대 보셨나요 개미쳤어 진짜,https://twitter.com/_m0dqu_Ynot/status/1188050095620550656,0,6
2019-10-26,11:09:33,FOR_YEIN," ""191010 퀸덤"" https://twitter.com/i/moments/1188049681323974659 #러블리즈 #Lovelyz #정예인 #예인 #Yein",https://twitter.com/FOR_YEIN/status/1188050023788904448,16,24
2019-10-26,11:07:48,r_ssk6,퀸덤 다음주 넘기대된다 노래 다들 넘좋은데??,https://twitter.com/r_ssk6/status/1188049585068888064,0,0
2019-10-26,11:06:20,FOR_YEIN," ""191017 퀸덤"" https://twitter.com/i/moments/1188048989301530630 #러블리즈 #Lovelyz #정예인 #예인 #Yein",https://twitter.com/FOR_YEIN/status/1188049213453565952,5,14
2019-10-26,11:05:24,Dal__b,탈리페이지 웹발행 구매한 것도 읽어야하고 퀸덤도 봐야해,https://twitter.com/Dal__b/status/1188048980455780355,0,0
2019-10-26,11:04:30,FOR_YEIN," ""191024 퀸덤"" https://twitter.com/i/moments/1188047597845409792 #러블리즈 #Lovelyz #정예인 #예인 #Yein",https://twitter.com/FOR_YEIN/status/1188048754210816000,7,21
2019-10-26,11:03:50,OMGIRL_Binnie,#퀸덤(#Queendom) 2라운드 팬도라의 상자 스테이지 포토 #오마이걸 #OHMYGIRL #비니 #Binnie,https://twitter.com/OMGIRL_Binnie/status/1188048584379207680,9,23
2019-10-26,11:02:28,ginger_dot,(헐레벌떡) 퀸덤 신민들이여 이 주식을 파주십쇼... 슈화수진ㅋㅋㅋㅋ 입꼬리 승천ㅋㅋㅋㅋ 1분이후 꼭 봐달라... 수진 춤줄 때 슈화 수건 깨물었겠네... ,https://twitter.com/ginger_dot/status/1188048241272614912,1,2
2019-10-26,10:59:28,_Jay_MM,멜론 차트 진짜 이상한 것 같아... 마마무 순위를 떠나서 top50에 있는 퀸덤 파이널 곡이 없음 (근데 검색어 순위 1위는 퀸덤임 띠용) #퀸덤 #마마무 #우린_결국_다시_만날_운명이었지,https://twitter.com/_Jay_MM/status/1188047488067850240,0,1
2019-10-26,10:55:57,ryusujoeng,Becoming high school student for latest stage of #Queendom: Fandora's Box #Lovelyz #Sujeong #퀸덤 #러블리즈 #류주정 #류수조엥,https://twitter.com/ryusujoeng/status/1188046601169723393,0,4
2019-10-26,10:55:48,runawaye1ephant,아 오늘 안에 다 쓰고 꼭 퀸덤 밀린 거 다 본다........파이널이 되서야 보는 나란 녀석.....,https://twitter.com/runawaye1ephant/status/1188046563127414784,0,8
2019-10-26,10:54:29,myonlyoneho,운우응ㅎㅎㅎ이벚에 퀸덤에서 노래 다 나뢋거든?? 문라이트라구 그거 노래 짱 조아 들어봐 럽리 카메오 퀸덤 보구 류수정 려욱이랑 부른 칵테일사랑 꼭 봐ㅎㅎㅎㅎ,https://twitter.com/myonlyoneho/status/1188046234470121474,0,0
2019-10-26,10:54:24,GayengIdle,퀸덤 문투 할 때 주변 애들한테 다 문자 돌려야지. ...,https://twitter.com/GayengIdle/status/1188046214207434754,0,0
2019-10-26,10:51:55,hoguking0723,퀸덤재발계속해....................,https://twitter.com/hoguking0723/status/1188045588685737985,0,0
2019-10-26,10:51:01,dingdle_love,ㅋ...퀸덤,https://twitter.com/dingdle_love/status/1188045360180031488,0,0
2019-10-26,10:50:16,garsakjamba_013,ㄹㅇ 퀸덤에서 취향저격당함,https://twitter.com/garsakjamba_013/status/1188045171864137729,0,0
2019-10-26,10:49:49,CharmingCristal,"퀸덤 카메오 류수정 보정했ㄷㅏ.. 이 사진 개발려 사랑해 ,,, ",https://twitter.com/CharmingCristal/status/1188045058521485314,3,2
2019-10-26,10:49:09,lvlz8_alwayz,퀸덤연습하는줄 알았는데 행사라닠ㅋㅋㅋㅋ,https://twitter.com/lvlz8_alwayz/status/1188044890233458688,0,0
2019-10-26,10:48:06,wkzochlrh,퀸덤조아 공부시뤄,https://twitter.com/wkzochlrh/status/1188044626453643264,0,0
2019-10-26,10:46:23,whoppingV7,제...발 퀸덤 당첨,https://twitter.com/whoppingV7/status/1188044194079592448,0,0
2019-10-26,10:44:56,BANArukjinyoung,[MPD직캠] 오마이걸 지호 직캠 4K 'Twilight' (OH MY GIRL JIHO FanCam) | @퀸덤_2019.10.24 https://youtu.be/dIMx8At_Dh8 @YouTube 님이 공유,https://twitter.com/BANArukjinyoung/status/1188043830676688896,0,0
2019-10-26,10:43:25,lunamoth,"""이번에 퀸덤&gt;을 하면서 오히려 저희만의 색깔로 중심을 잡고 다른 것을 더할 때, 훨씬 다양한 것을 보여줄 수 있다는 확신이 들었어요."" - 비니",https://twitter.com/lunamoth/status/1188043449531949056,0,0
2019-10-26,10:42:21,heeguheegu__,"러브게임 주제가 4인조 그룹 추억의 노래 Top 10인데, 4위에 우리 엔플이들 Rank in '굿밤'이랑 '4242' 나옴 , 신조어 얘기하다가 '삼귀다'가 나왔는데 재현이가 그랬나, 그럼 '오귀다'는 결혼하는 거냐궁ㅎㅎ 퀸덤 얘기도 해주시고 단콘 얘기도 해주시고 혜자력 낭낭한 러브게임&gt;▽&lt; ",https://twitter.com/heeguheegu__/status/1188043178680569856,0,0
2019-10-26,10:42:04,hoguking0723,퀸덤평생안끝나면안되나?ㅜ????????다른 여돌추가해서 퀸덤시즌8까지해주면안되냐?ㅠ?ㅠ?ㅠ?ㅠ?ㅠ??ㅠ?ㅠ?,https://twitter.com/hoguking0723/status/1188043108996378624,0,1
2019-10-26,10:38:30,On17da,빨머 너무 좋아요 그리고 찔려서 덧붙이는 건데 리퀘 곧 가져옵니다 퀸덤 전에 옵니다,https://twitter.com/On17da/status/1188042210941403136,0,1
2019-10-26,10:36:57,dcomg01070404,191026 후쿠오카 Adios. #OHMYGIRL #오마이걸 #유시아 #yooa #ユア #퀸덤 #queendam,https://twitter.com/dcomg01070404/status/1188041819193405441,35,76
2019-10-26,10:35:59,g1oom2_,퀸덤 정예인 의상 너무 예쁘다... 그래서 뜨개질이랑 다이마루 바느질이랑 어느 쪽으로 조져질 것인가. . . .ㅅㅂ.. . .. 유딩이 니트조끼 파는 곳 발견하면 김요소 꼭 알랴주기... ,https://twitter.com/g1oom2_/status/1188041577374965760,0,2
2019-10-26,10:35:55,epylovesk,퀸덤 노래들을 노동요로 마감하기,https://twitter.com/epylovesk/status/1188041561336008704,0,3
2019-10-26,10:33:01,HANABI___SH,퀸덤은 우리나라 최고의 서바이벌 프로그램이다,https://twitter.com/HANABI___SH/status/1188040830621106177,0,0
2019-10-26,10:31:33,97_YYoung,퀸덤 앨범 노래들 진짜 하나하나 다좋다;;;;;; 노래 완전 취향이야,https://twitter.com/97_YYoung/status/1188040460226285568,0,0
2019-10-26,10:30:21,ggpine0106,아니 진짜 마마무퀸덤노래 해외드라마 오프닝같아서 가슴떨린다니까??? 끝까지영어로 불렀으면 나 죽었다,https://twitter.com/ggpine0106/status/1188040159188545536,0,6
2019-10-26,10:30:01,plowshare_BS,아니 미친 퀸덤 파이널곡 나온거 이제 알았네 당장 들어야해,https://twitter.com/plowshare_BS/status/1188040074883059713,0,1
2019-10-26,10:29:59,Aeng_Dyu,후후!! 조용히 조아하고 있었습니다!! 요즘들어 오마걸 조아하는분들이 많아져서 행복하고 퀸덤 덕분에 다양한 무대도 볼 수 있어서 정말정말 행복해요 ㅠㅠㅠㅠ ,https://twitter.com/Aeng_Dyu/status/1188040069166202880,0,2
2019-10-26,10:26:33,poz_910221,망할 왜 나 다음주 퀸덤방청 안가는데 왜안가냐고 나새끼 멍청한놈,https://twitter.com/poz_910221/status/1188039202337746944,0,4
2019-10-26,10:26:18,pocky_taro,이번 퀸덤 맘무가 1위인 이유: 미씽유 마지막에 애드리브 존나많은데 하나도 안 빼먹고 다 불러줘서,https://twitter.com/pocky_taro/status/1188039139800694785,0,1
2019-10-26,10:25:57,Mikro__kosmos__,퀸덤 진짜 미미의 재발견이다 ㅋㅋㅋㅋㅋ 갈 수록 독파트 발전하네 랩파트 끝날 때 씩 웃는거 너무 좋아서 돌려봤어 입꼬리 이뻐,https://twitter.com/Mikro__kosmos__/status/1188039052366213122,0,0
2019-10-26,10:25:28,Minnie971023_,31일날 퀸덤생방송할때요,https://twitter.com/Minnie971023_/status/1188038930282663938,0,1
2019-10-26,10:25:18,HanaYou__,퀸덤 때문에 (여자)아이들이랑 오마이걸 입덕할 판이다..ㅠㅠ,https://twitter.com/HanaYou__/status/1188038890130530304,0,1
2019-10-26,10:24:56,pocky_taro,(주관적)퀸덤 무대 순위 1위 마마무? 2위 아이들 3위 러블리즈 4위 오마이걸 5위 박봄 6위 AOA,https://twitter.com/pocky_taro/status/1188038795469344774,0,2
2019-10-26,10:23:44,pocky_taro,(주관적)퀸덤 무대구성 성의 순위 1위 아이들 2위 오마이걸 3위 러블리즈(책상과 의자 수) 4위 AOA 공동5위 마마무 박봄,https://twitter.com/pocky_taro/status/1188038493781385216,0,0
2019-10-26,10:23:37,Mikro__kosmos__,오마이걸 이번 퀸덤 무대 아쉽다 ... 재생바가 흐르는게 아쉽다 ...... 삼십분 연속재생으러 보고싶다 ......,https://twitter.com/Mikro__kosmos__/status/1188038465490841601,0,0
2019-10-26,10:22:50,GayengIdle,여러분..!!! 퀸덤 문투 언제 하는지 알 수 있을까요?,https://twitter.com/GayengIdle/status/1188038270359195653,0,2
2019-10-26,10:22:36,pocky_taro,이번 퀸덤 확 꽃히는 무대가 없는 듯... 선곡이 좋으면 무대가 별로고 무대가 좋으면 선곡이ㅂㄹ,https://twitter.com/pocky_taro/status/1188038209982234630,0,0
2019-10-26,10:22:07,changjjns,im homosexual [MPD직캠] 오마이걸 유아 직캠 4K 'Twilight' (OH MY GIRL YOOA FanCam) | @퀸덤_2019.10.24 https://youtu.be/oLGtJOhZ5mE via @YouTube,https://twitter.com/changjjns/status/1188038087042973696,0,0
2019-10-26,10:21:50,v_Chen_v,아 진자 이번에 퀸덤음원 다 넘조와 어케ㅜㅜㅜㅜㅠㅠㅠㅠㅠ,https://twitter.com/v_Chen_v/status/1188038017128075264,0,0
2019-10-26,10:20:39,BBLV915,"[MPD직캠] 박봄 직캠 4K '눈, 코, 입' (PARK BOM FanCam) | @퀸덤_2019.10.24 https://youtu.be/ITugQUhu2gY ข้อมูลจาก @YouTube",https://twitter.com/BBLV915/status/1188037716941783043,0,0
2019-10-26,10:20:28,do__something_,"그냥 퀸덤 파이널 컴백 싱글곡들 모두 퀄리티가 미쳤다,,. 그리고 &gt;&gt;&gt;&gt;오마이걸 게릴라&lt;&lt;&lt;&lt;도 너무 좋다 인생이 빛난다 행복허다 이게 사는 맛이지",https://twitter.com/do__something_/status/1188037672167600128,0,1
2019-10-26,10:20:06,Zs3To," 퀸덤 보고 아이들에게 치여 입덕한 04여덕입니당,, 최애는 민니지만 미연소연수지우기슈화 다 조아해요! 알괘스 저는 상관없어요 있으면 있는대로 먹습니다,,무멘맞괄이구 디엠은 언제나 열려있습니다~! 제탐라가 시끌벅적했으면 좋겠어요! #아이들_트친소 #네버랜드_트친소",https://twitter.com/Zs3To/status/1188037580266168320,12,78
2019-10-26,10:20:01,do__something_,????? 유튜브에서 퀸덤 무대 미친ㄴ긋이 돌려보고 유튜브 알고리즘에 빠져서 오만가지 보다가 &gt;&gt;&gt;&gt;(여자)아이들 라이언&lt;&lt;&lt;&lt; 노래 들었는데 미친듯이 좋음ㄹㅇ로진ㄴ쩔루ㅡ.,https://twitter.com/do__something_/status/1188037559659556865,0,4
2019-10-26,10:18:07,kimijho,each participant of Queendom (#퀸덤) shall make a song for the final competition: comeback war! don't forget to stream (#게릴라) #Guerilla a 'comeback war' by #오마이걸! ⤷ MelOn: http://kko.to/9xu0tjbjj ⤷ Bugs: https://bugs.kr/XCaG9 ⤷ Genie: http://genie.co.kr/LI77P2,https://twitter.com/kimijho/status/1188037082431668224,2,1
2019-10-26,10:17:28,formabeauty_,퀸덤2에 에이프릴 나오게해주세요,https://twitter.com/formabeauty_/status/1188036918673473536,0,0
2019-10-26,10:16:39,nokkumgyangsalm,힘내자 이번주 퀸덤시간엔 일 안하니까 ㅠ,https://twitter.com/nokkumgyangsalm/status/1188036710157840385,0,0
2019-10-26,10:15:57,namyulyz,Finally!!! All Queendom songs are now on Spotify. You can stream on the link below #Queendom #퀸덤 #AOA #에이오에이 #Lovelyz #러블리즈 #ParkBom #박봄 #OhMyGirl #오마이걸 #G_I_DLE #여자아이들 #MAMAMOO #마마무,https://twitter.com/namyulyz/status/1188036536798859270,1,10
2019-10-26,10:11:41,yiboguanx,[ENG sub] [7회] ♬ wish you were gay - 구오 @3차 경연 보컬 유닛 컴백전쟁 : 퀸덤 7화 https://youtu.be/Xd9q9pJPob8 ผ่าน @YouTube,https://twitter.com/yiboguanx/status/1188035461706440704,0,0
2019-10-26,10:11:11,Queen_ff14,퀸덤 왜 얀데레의 장이 되어있어,https://twitter.com/Queen_ff14/status/1188035336108044289,0,0
2019-10-26,10:09:10,sueloging,퀸덤 이번 경연 러블리즈 무대가 제일 좋음,https://twitter.com/sueloging/status/1188034827863257088,0,3
2019-10-26,10:08:43,kmh_760409,(여자)아이들과 전소연 흥해라 늬들덕분에 불후의 명곡도 다시 보게 되었다. 퀸덤 끝나면 불후의 명곡에도 종종 나와 주기를,https://twitter.com/kmh_760409/status/1188034715288129537,0,1
2019-10-26,10:08:28,andforRi,퀸덤 너무 재밌다 ㅠ,https://twitter.com/andforRi/status/1188034653984186368,0,0
2019-10-26,10:06:30,kmh_760409,아놔 #퀸덤 (여자)아이들의 #전소연 에 꼳혀있다가 오랫만에 #불후의_명곡 다시 보려는데 그놈의 야구땜에 이제서야 시작하려네 ㅠㅠ,https://twitter.com/kmh_760409/status/1188034159505100802,0,2
2019-10-26,10:06:03,maslow1stneeds,퀸덤 음원 한 줄 후기 : 케이팝이 삶의 이유다...갑자기 삶에 활력이 넘친다,https://twitter.com/maslow1stneeds/status/1188034045885599745,0,3
2019-10-26,10:03:46,love_exo_right,퀸덤 파이널 아이들 노래 너무 좋아,https://twitter.com/love_exo_right/status/1188033467935707136,0,0
2019-10-26,10:03:36,alyceaileen,[MPD직캠] 오마이걸 아린 직캠 4K 'Twilight' (OH MY GIRL ARIIN FanCam) | @퀸덤_2019.10.24 ,https://twitter.com/alyceaileen/status/1188033428983185409,0,0
2019-10-26,10:03:16,queen_Yein,퀸덤 재방 보는데 러블리즈 일반 관객 평가가 꼴등이었네..... 유닛 2등도 하고 스페셜평가단 1위도 해서 간당하게 3위한거였음ㅋㄱㅋㅋㅋㅜㅜㅠㅜ,https://twitter.com/queen_Yein/status/1188033344442793991,4,8
2019-10-26,10:02:16,1228clc,퀸덤 개싫어,https://twitter.com/1228clc/status/1188033093271048193,0,0
2019-10-26,10:01:23,myloveSungkyu_L,퀸덤 무대들 진짜 너무 좋다. 그 중에서 옴 걸 ㅇ ㅏㅇ ㅣ들 럽 ㄹ ㅣ 무대 특히 좋았는데 나중에 럽 ㄹ ㅣ가 ㅇ ㅏㅇ ㅣ들 이번 컨셉 같은 무대 하면 되게 잘 할 것 같다는 생각이 들었다. 한 번 보고싶네.,https://twitter.com/myloveSungkyu_L/status/1188032872210284544,0,0
2019-10-26,10:01:16,myryu216,이번 퀸덤 파이널 다른 팀들 다 (그놈의) 사랑 노래 부르는데 (여자)아이들은 사자같은 왕이 되겠다는 그 가사에 담긴 자신감이 좋네,https://twitter.com/myryu216/status/1188032839603802112,0,0
2019-10-26,10:01:09,Oluss_V,오케 퀸덤 무대보면서 가사 곱씹어봄,https://twitter.com/Oluss_V/status/1188032812688887808,0,0
2019-10-26,10:00:46,woo_0111,퀸덤 생방송 마마무에게 문투하면 이벤트 상품이..ㄷㄷㄷ ,https://twitter.com/woo_0111/status/1188032715100082177,0,3
2019-10-26,10:00:15,neom_eowa,2019년 10월 01일 퀸덤 녹화 / 2019년 10월 24일 퀸덤 방송 승희 언니가 이때까지 와는 다른 모습으로 퀸덤 찢어버린 날 ,https://twitter.com/neom_eowa/status/1188032583960907776,0,0
2019-10-26,09:59:25,pocky_taro,항상 볼 때마다 외치지만 퀸덤은 여성예능의 신이다,https://twitter.com/pocky_taro/status/1188032376468721664,0,0
2019-10-26,09:58:09,alyceaileen,[MPD직캠] 러블리즈 서지수 직캠 4K 'Cameo' (Lovelyz SEOJISOO FanCam) | @퀸덤_2019.10.24 ,https://twitter.com/alyceaileen/status/1188032054698463232,0,0
2019-10-26,09:57:47,nagseo210,퀸덤경연곡 sorry가 제일 좋은디•••(개인적취향),https://twitter.com/nagseo210/status/1188031962302148609,0,0
2019-10-26,09:57:13,Yuqiqi_0923,타가수들도 퀸덤으로 나왔으니까,https://twitter.com/Yuqiqi_0923/status/1188031821428084736,0,0
2019-10-26,09:56:51,do_hee__o3o,시상식시즌빨리됫으면조켓다 졷같은 퀸덤 끝나라,https://twitter.com/do_hee__o3o/status/1188031728306151424,0,0
2019-10-26,09:55:26,NOLZA_XXI,박봄 보고싶어...!!!!!! 되.돌.돌 노래듣기! MAMA 투표하기! 눈코입 노래듣기! 샤넬 노래듣기! #MAMAVOTE #parkbom #되돌돌 #퀸덤 @haroobomkum ,https://twitter.com/NOLZA_XXI/status/1188031371391844352,49,101
2019-10-26,09:52:35,gojejegojeje,11월에 엄청 많이 나오는거 아냐?? 근데 퀸덤에 새노래 나오는 가수 전부다 컴백이야??,https://twitter.com/gojejegojeje/status/1188030657403867136,0,0
2019-10-26,09:51:49,teddy_br_," 오마이걸 단체 싸인 폴라로이드 양도 '헐퀴'라는 예능 프로그램에서 인스타 본방사수 인증 이벤트를 통해 받은 단체 싸인 폴라입니다, 개개인 싸인 모두 있고 30에 쿨거합니다 (즉입 시 에눌 가능) #오마이걸 #폴라로이드 #싸인폴라 #미라클 #퀸덤 #유아 #아린 #효정 #지호 #사인폴라 #polaroid",https://twitter.com/teddy_br_/status/1188030462213541889,2,0
2019-10-26,09:48:33,gingerUgorgeous,인정 인정 솔직히 퀸덤 2기 청원서명해야합니다 그거 서울 시내 아무데나 가서 자필서명받아도 20만 하루 만에 달성가능입니다 다 필요없어 케이-팝의 존재이유는 오직 여돌이다 이것이 케이팝이다 희망편:여돌 절망편:남돌,https://twitter.com/gingerUgorgeous/status/1188029639790252032,0,0
2019-10-26,09:45:50,NP_Sunshine,요즘 퀸덤.. 서수진 보느라 정신팔리는중,https://twitter.com/NP_Sunshine/status/1188028955464359937,0,0
2019-10-26,09:45:17,gingerUgorgeous,진짜로 퀸덤 보니까 진짜 곧 2020년이맞구나느낀다 먹으면 행복해지고 식사안해도되는 알약이 영상으로 우리에게 찾아와버린거임 다들 식사대체품은 꼭 먹는걸로 해결해야하는지 알았지 아니다~~~인류들아 충격적이겠지만 받아들여라 이것이 진정한 21세기 미래식량이다,https://twitter.com/gingerUgorgeous/status/1188028819501793281,0,2
2019-10-26,09:45:07,hoshinokaede,퀸덤 이번주 목요일에 9화 했는데 난 이제 6화 보고있네,https://twitter.com/hoshinokaede/status/1188028776354963456,0,0
2019-10-26,09:41:33,BaMMM129,안녕하세요 혹시 퀸덤 언제까지 음원점수 반영되는지 물어봐도 될까요??,https://twitter.com/BaMMM129/status/1188027880871059458,0,0
2019-10-26,09:40:36,loverboys0315,킹덤이 방송되어도 퀸덤만큼의 경연을 볼 수 없는 이유는... 첫번째로 남돌은 컨셉에 구애 받지 않는다는 거구 두번째는 투표할 때 내새끼 위주지 절대로 남의 아이돌이 잘했다고 투표해주지 않기 때문임... 절대 퀸덤같이 결과가 나올 수가 없어,https://twitter.com/loverboys0315/status/1188027639878938624,0,3
2019-10-26,09:40:12,PabloURSOCUTE,저는꼭퀸덤2가 나왓음 좋겟어요 킹덤 ...킹덤안바라 . .. ..한 번도 바란적업서 저는 현실에 업는 것 좋아하지만 여돌은 넘모 기엽다구요 진쉼 이달So 나왓음 좋겟고 . ....퀸덤에서 쫀노래 마음에드는 커버 나옴 그날 노동요대버림,https://twitter.com/PabloURSOCUTE/status/1188027539899346944,0,0
2019-10-26,09:39:53,gingerUgorgeous,나는....경쟁프로그램은 스트레스받어ㅠㅡㅠ기싸움하고 싸우고..(실제 안그러더라도 편집자체로 그렇게 몰아가는거..)그러는게 뭐가잼난지모르겠어 퀸덤에서 타돌무대보면서 환호하고좋아하는거 볼때마다 행복해짐 무대가 대단하기도한데 그런것 탓도있는거같아,https://twitter.com/gingerUgorgeous/status/1188027461205778433,0,1
2019-10-26,09:39:18,CherishSXXX,퀸덤 이번 노래 AOA 노래가 제일 취향이다,https://twitter.com/CherishSXXX/status/1188027310844198914,0,0
2019-10-26,09:37:38,soo_shu_,일반 음방은 거의 팬들만 투표하기도해서 몇 표 날리는거 어쩔수업다고 생각햇는데 퀸덤은 ;; 표 날리는거 너무아까움진짜,https://twitter.com/soo_shu_/status/1188026894672744448,0,1
2019-10-26,09:36:56,gingerUgorgeous,캬아악 저 그동안 트위터에 클립으로 떠도는걸로다가 보다가 이번에 유튭에 영상뜬거 몰아보는데 미쳣다허법버 하고있어요 아니다들..왜이렇게 대단하지..?왜이렇게 재능있지 왜케멋잇지 대단.댄단. 장난아냐 퀸덤이있는 세상에 태어났으니 사람된 도리로 행복해지자는생각이 감사한줄알아야겠단생각이,https://twitter.com/gingerUgorgeous/status/1188026716968509443,0,0
2019-10-26,09:36:14,_yqshlove,이번 노래 퀸덤에서 말고 앨범으로 내는것도 좋았을텐데... 앨범 완전 까리했을거같은디 아쉽다,https://twitter.com/_yqshlove/status/1188026541923454976,0,14
2019-10-26,09:35:53,KDP_S2,매일재업합니다 모두퀸덤노래들으세요 ,https://twitter.com/KDP_S2/status/1188026454266671104,0,1
2019-10-26,09:34:30,EstheroKr,퀸덤 3차 퀸죠와 샤샤 사진 미쳤어 ,https://twitter.com/EstheroKr/status/1188026105145393152,0,1
2019-10-26,09:33:43,songzzingzzing,아돌라떼 퀸덤 재미따 ,https://twitter.com/songzzingzzing/status/1188025908197613568,0,0
2019-10-26,09:32:16,3701_loovee,퀸덤 관객도 여자만 받아주었으면 .. 드레스코드 ‘퀸’ 해서 다 왕처럼 무대하고 앰씨하고 관람하구,https://twitter.com/3701_loovee/status/1188025542806667264,0,0
